PARAJE;MES;TMED;TMAX;TMIN;HRMED;HRMAX;HRMIN;PREC;RADMED;VVMED;VVMAX;DVMED;ETO;FECHA
Totana;Abril;14.14;20.97;7.86;64.19;87.39;36.94;0.16;242.83;1.63;6.43;154.88;3.57;03/04/2025
Totana;Abril;14.37;20.88;8.77;61.61;86.5;34.97;0.07;237.7;1.87;7.06;165.24;3.81;04/04/2025
Totana;Abril;13.9;19.81;8.62;66.89;88.59;41.9;0.52;199.22;1.83;6.64;158.36;3.27;05/04/2025
Totana;Abril;14.34;19.74;9.23;61.81;86.29;39.3;0.8;201.04;1.99;6.58;172.37;3.37;06/04/2025
Totana;Abril;14.5;20.72;9.06;61.34;88.87;37.04;0.83;215.73;1.76;6.61;127.76;3.47;07/04/2025
Totana;Abril;14.86;21.48;8.83;59.77;87.14;34.6;0.0;242.92;1.84;6.31;182.71;3.84;08/04/2025
Totana;Abril;15.21;22.03;8.73;62.37;85.79;36.7;0.22;228.01;1.57;5.78;174.01;3.71;09/04/2025
Totana;Abril;15.82;23.19;8.92;58.82;84.02;32.53;0.0;266.16;1.89;6.44;158.02;4.36;10/04/2025
Totana;Abril;15.79;22.56;9.37;59.96;81.57;35.24;0.53;231.66;1.89;6.67;226.57;4.09;11/04/2025
Totana;Abril;15.73;21.52;10.13;61.48;83.92;39.81;0.53;250.16;1.68;5.71;150.07;3.82;12/04/2025
Totana;Abril;15.96;22.46;10.11;61.64;86.77;37.49;1.07;229.94;1.74;6.3;145.16;3.88;13/04/2025
Totana;Abril;16.19;22.13;10.32;56.62;84.03;35.54;0.42;226.71;1.83;6.6;136.62;3.97;14/04/2025
Totana;Abril;15.72;21.66;9.98;61.3;86.54;38.81;0.29;230.87;1.76;6.36;131.24;3.76;15/04/2025
Totana;Abril;15.41;20.7;10.07;67.17;85.99;44.41;0.31;217.72;1.61;5.59;126.8;3.5;16/04/2025
Totana;Abril;15.91;22.49;9.77;62.46;87.62;34.17;0.11;255.08;1.81;6.39;157.43;4.18;17/04/2025
Totana;Abril;16.38;23.01;10.33;59.81;85.03;33.43;0.47;265.07;1.81;6.07;164.39;4.37;18/04/2025
Totana;Abril;16.42;22.18;10.99;63.11;85.5;41.53;0.29;218.97;2.07;6.67;169.8;3.92;19/04/2025
Totana;Abril;15.81;20.51;11.54;59.29;78.81;39.7;0.18;223.23;2.4;7.21;148.5;4.07;20/04/2025
Totana;Abril;15.71;20.93;10.93;59.31;78.38;40.84;1.46;215.59;1.96;7.92;152.14;3.79;21/04/2025
Totana;Abril;15.93;21.44;10.61;61.71;82.58;42.58;1.11;251.5;1.59;6.03;170.69;3.92;22/04/2025
Totana;Abril;16.49;22.6;10.4;61.96;89.07;36.59;0.0;246.69;1.47;5.78;151.51;3.93;23/04/2025
Totana;Abril;17.02;23.82;10.06;62.31;90.66;36.36;0.0;260.87;1.71;6.41;134.97;4.31;24/04/2025
Totana;Abril;17.24;22.77;11.6;59.73;84.14;36.79;1.13;242.4;1.91;6.8;196.63;4.18;25/04/2025
Totana;Abril;17.53;24.27;11.32;59.11;83.81;34.57;0.31;270.64;1.73;6.6;179.48;4.56;26/04/2025
Totana;Abril;17.4;24.47;11.19;62.26;83.4;38.3;1.02;267.63;1.88;6.62;160.34;4.58;27/04/2025
Totana;Abril;16.29;21.88;10.42;66.22;85.59;45.43;4.83;239.94;1.61;6.0;139.8;4.0;28/04/2025
Totana;Abril;16.04;21.68;10.98;65.88;90.69;44.08;0.09;228.34;1.58;6.14;161.84;3.78;29/04/2025
Totana;Abril;15.7;21.49;10.27;66.93;90.1;42.34;0.92;239.13;1.68;5.87;150.13;3.82;30/04/2025
Totana;Mayo;16.54;23.19;9.73;67.41;92.86;42.13;0.77;290.51;1.57;5.86;105.9;4.31;01/05/2025
Totana;Mayo;16.7;23.39;10.79;63.71;85.5;37.91;1.24;286.42;1.7;6.31;123.33;4.58;02/05/2025
Totana;Mayo;16.69;23.71;10.0;59.33;85.5;30.71;0.56;296.69;1.52;6.32;143.88;4.63;03/05/2025
Totana;Mayo;17.12;23.63;10.31;55.61;78.67;32.6;0.0;281.33;1.62;5.61;138.21;4.53;04/05/2025
Totana;Mayo;18.02;24.49;11.31;56.14;79.5;33.21;0.0;286.19;1.69;6.28;153.48;4.77;05/05/2025
Totana;Mayo;17.82;23.71;10.9;56.64;85.97;34.62;0.02;268.7;1.71;5.89;132.36;4.51;06/05/2025
Totana;Mayo;18.6;24.68;12.49;54.63;78.18;33.21;0.02;292.64;1.87;6.28;151.17;5.02;07/05/2025
Totana;Mayo;18.58;25.18;12.34;60.37;86.73;32.77;1.42;264.49;1.61;6.18;158.17;4.64;08/05/2025
Totana;Mayo;19.36;26.03;13.0;59.43;88.58;33.31;0.09;279.72;1.62;6.33;144.18;4.9;09/05/2025
Totana;Mayo;19.17;25.34;12.8;59.13;85.26;37.44;1.14;278.83;1.73;6.8;155.07;4.81;10/05/2025
Totana;Mayo;19.02;25.57;13.13;59.33;84.42;35.51;1.02;262.01;1.67;6.22;128.47;4.77;11/05/2025
Totana;Mayo;18.87;24.84;12.68;56.69;80.22;36.4;0.16;253.52;1.77;6.1;151.87;4.61;12/05/2025
Totana;Mayo;19.03;25.43;13.08;57.13;77.57;36.53;0.56;264.39;1.72;6.14;139.29;4.78;13/05/2025
Totana;Mayo;19.88;26.28;13.59;52.72;75.79;32.64;0.02;265.87;1.89;6.42;170.1;5.24;14/05/2025
Totana;Mayo;18.94;24.28;13.21;58.48;83.02;34.79;1.02;271.27;1.81;6.48;140.01;4.77;15/05/2025
Totana;Mayo;17.94;24.02;11.94;57.3;87.24;31.97;0.0;291.52;1.67;6.67;142.86;4.83;16/05/2025
Totana;Mayo;17.72;24.34;10.88;57.47;82.44;33.03;0.78;296.72;1.78;6.48;116.47;4.93;17/05/2025
Totana;Mayo;17.6;23.81;11.06;60.1;82.73;37.84;0.71;293.58;1.76;6.51;136.33;4.77;18/05/2025
Totana;Mayo;18.34;24.62;12.56;61.1;87.49;34.58;0.27;278.71;1.88;6.39;158.16;4.87;19/05/2025
Totana;Mayo;18.62;24.42;13.03;61.11;88.32;34.96;0.38;274.52;1.56;6.23;117.57;4.62;20/05/2025
Totana;Mayo;17.93;23.72;11.96;58.74;86.0;33.18;0.2;280.16;1.88;6.99;154.91;4.86;21/05/2025
Totana;Mayo;19.01;25.36;12.68;51.36;78.12;30.0;0.0;307.57;1.9;6.89;165.73;5.41;22/05/2025
Totana;Mayo;20.16;27.1;12.93;49.11;77.42;26.14;0.0;337.24;1.9;6.79;168.68;5.97;23/05/2025
Totana;Mayo;19.39;25.07;13.3;53.84;79.33;34.28;0.0;292.07;1.76;6.14;110.12;5.09;24/05/2025
Totana;Mayo;19.73;26.38;13.48;55.09;81.83;31.08;0.0;292.94;1.63;5.99;116.07;5.22;25/05/2025
Totana;Mayo;20.61;27.47;13.71;53.99;81.18;30.33;0.0;287.9;1.72;6.2;140.38;5.4;26/05/2025
Totana;Mayo;20.17;26.26;14.22;61.09;85.83;36.52;0.18;274.48;1.6;6.36;118.9;4.9;27/05/2025
Totana;Mayo;20.0;26.33;13.33;59.6;88.29;34.84;1.22;278.73;1.72;6.58;154.39;5.03;28/05/2025
Totana;Mayo;20.67;26.6;15.11;53.86;79.73;32.43;0.0;298.26;1.94;7.43;171.54;5.53;29/05/2025
Totana;Mayo;20.63;26.77;14.23;56.73;81.52;34.18;0.04;297.03;1.82;6.66;143.37;5.38;30/05/2025
Totana;Mayo;21.07;27.33;14.96;56.44;79.46;32.04;0.29;285.69;1.72;7.49;149.14;5.34;31/05/2025
Totana;Junio;20.01;25.51;14.83;65.14;88.09;42.43;1.3;257.2;1.36;5.69;93.67;4.5;01/06/2025
Totana;Junio;20.72;27.06;14.02;54.81;81.62;32.96;0.02;302.27;1.6;6.13;122.99;5.34;02/06/2025
Totana;Junio;21.08;27.83;13.93;53.8;79.07;29.57;0.07;324.48;1.62;6.36;111.23;5.78;03/06/2025
Totana;Junio;21.81;28.3;15.42;54.7;80.46;31.18;0.47;318.09;1.68;6.62;104.13;5.79;04/06/2025
Totana;Junio;21.59;28.33;15.07;58.88;89.0;31.88;0.0;319.63;1.73;6.38;103.77;5.72;05/06/2025
Totana;Junio;21.77;28.69;14.98;57.31;87.09;30.07;0.0;317.62;1.7;6.52;115.47;5.78;06/06/2025
Totana;Junio;21.76;28.46;15.14;58.47;87.42;31.71;0.16;322.58;1.66;6.5;114.84;5.79;07/06/2025
Totana;Junio;22.12;28.4;15.29;54.83;81.2;31.02;0.04;301.41;1.64;6.39;112.88;5.59;08/06/2025
Totana;Junio;22.47;28.09;16.54;54.3;76.42;34.53;0.49;291.02;1.73;6.39;116.79;5.59;09/06/2025
Totana;Junio;22.39;28.57;16.29;55.64;80.31;33.59;3.57;295.41;1.6;6.38;138.48;5.49;10/06/2025
Totana;Junio;22.53;29.12;15.56;56.42;83.29;33.46;1.32;298.1;1.64;7.21;169.46;5.64;11/06/2025
Totana;Junio;23.74;29.87;17.13;50.21;74.63;30.37;0.0;321.19;1.87;6.91;136.49;6.32;12/06/2025
Totana;Junio;23.71;30.23;16.36;47.2;74.29;26.21;0.07;318.97;1.8;6.61;133.34;6.26;13/06/2025
Totana;Junio;23.62;30.27;16.43;50.17;73.77;31.28;2.51;316.56;1.7;6.73;147.0;6.13;14/06/2025
Totana;Junio;23.18;29.24;17.3;56.17;78.56;34.58;1.56;312.18;1.76;6.74;116.88;5.99;15/06/2025
Totana;Junio;23.48;30.22;16.73;52.73;80.13;31.14;0.29;313.28;1.81;6.68;160.18;6.12;16/06/2025
Totana;Junio;22.67;28.93;16.33;55.49;77.31;35.14;0.11;321.56;1.73;6.22;128.04;5.93;17/06/2025
Totana;Junio;22.84;29.12;16.27;55.81;83.47;33.18;0.02;325.94;1.69;6.4;133.91;5.97;18/06/2025
Totana;Junio;22.81;28.94;16.51;55.74;83.27;34.22;0.16;309.01;1.82;6.32;118.52;5.81;19/06/2025
Totana;Junio;23.17;29.33;16.4;55.37;83.41;32.98;0.18;318.7;1.7;6.67;110.36;5.88;20/06/2025
Totana;Junio;23.1;29.53;15.99;55.46;81.61;32.16;0.0;326.97;1.58;6.24;103.78;5.96;21/06/2025
Totana;Junio;24.01;31.23;16.54;50.33;78.21;27.07;0.0;322.26;1.6;6.13;100.71;6.21;22/06/2025
Totana;Junio;24.12;31.07;17.26;53.24;79.26;30.97;0.0;323.89;1.73;6.39;102.2;6.26;23/06/2025
Totana;Junio;23.79;30.4;16.96;59.08;86.96;33.12;0.68;303.67;1.74;6.44;119.66;5.82;24/06/2025
Totana;Junio;23.71;30.21;17.01;54.82;84.97;31.92;0.0;299.09;1.66;6.14;104.76;5.81;25/06/2025
Totana;Junio;24.23;31.12;16.86;49.31;75.19;30.2;0.0;331.0;1.69;6.31;125.62;6.34;26/06/2025
Totana;Junio;24.52;31.33;17.23;50.03;75.64;27.77;0.0;307.2;1.8;6.79;111.2;6.23;27/06/2025
Totana;Junio;25.24;31.9;18.38;47.84;68.54;28.63;0.0;319.98;1.77;6.46;113.57;6.48;28/06/2025
Totana;Junio;25.42;32.13;18.44;46.73;71.54;26.09;0.13;311.04;1.82;6.93;135.32;6.48;29/06/2025
Totana;Junio;25.14;31.86;17.87;47.21;70.69;26.26;0.09;320.13;1.78;6.83;127.3;6.51;30/06/2025
Totana;Julio;23.97;30.87;17.06;53.3;80.5;31.63;0.03;314.33;1.64;6.29;116.01;6.04;01/07/2025
Totana;Julio;24.82;31.28;18.13;54.41;82.84;30.14;0.18;320.3;1.7;6.69;118.18;6.28;02/07/2025
Totana;Julio;24.38;30.72;18.11;58.66;83.22;32.98;0.0;294.26;1.71;6.29;89.06;5.81;03/07/2025
Totana;Julio;24.79;31.41;17.34;51.7;78.21;31.19;0.0;327.17;1.83;6.97;96.94;6.42;04/07/2025
Totana;Julio;25.46;32.37;18.26;51.73;76.93;29.73;0.0;334.11;1.82;6.37;103.22;6.67;05/07/2025
Totana;Julio;26.34;33.7;18.51;47.89;77.17;24.97;0.0;325.81;1.69;6.71;113.91;6.7;06/07/2025
Totana;Julio;25.87;32.47;18.77;49.23;78.27;29.87;0.02;312.91;1.69;6.48;107.71;6.31;07/07/2025
Totana;Julio;25.87;32.37;19.24;53.17;83.42;30.0;0.02;294.83;1.8;6.13;99.11;6.17;08/07/2025
Totana;Julio;26.06;32.81;19.58;57.36;85.04;32.69;0.27;318.94;1.67;6.56;112.16;6.38;09/07/2025
Totana;Julio;25.79;31.79;19.84;58.27;80.69;35.57;0.0;310.14;1.63;6.0;103.24;6.1;10/07/2025
Totana;Julio;25.96;32.79;18.87;57.64;84.49;32.67;0.0;322.02;1.49;6.1;105.4;6.19;11/07/2025
Totana;Julio;26.08;32.86;19.2;56.33;81.57;33.78;0.0;303.37;1.59;6.19;92.5;6.07;12/07/2025
Totana;Julio;26.22;32.46;20.01;58.37;84.5;34.99;0.0;322.71;1.62;6.02;103.81;6.27;13/07/2025
Totana;Julio;25.21;30.8;19.43;65.7;89.56;42.9;0.8;281.87;1.7;5.89;85.17;5.5;14/07/2025
Totana;Julio;25.44;31.51;20.11;62.49;87.16;35.37;0.0;308.03;1.78;6.46;91.23;6.14;15/07/2025
Totana;Julio;25.24;31.02;19.44;59.99;86.31;35.34;0.58;288.29;1.74;6.14;97.91;5.72;16/07/2025
Totana;Julio;25.52;32.43;18.57;56.39;80.96;31.86;0.0;306.03;1.68;6.19;104.52;6.16;17/07/2025
Totana;Julio;25.19;31.67;18.88;57.82;81.89;34.33;0.0;301.79;1.63;6.12;99.23;5.91;18/07/2025
Totana;Julio;25.84;32.74;18.97;55.89;83.38;30.44;0.0;316.07;1.57;6.09;94.4;6.23;19/07/2025
Totana;Julio;25.93;32.3;19.07;54.04;79.62;29.68;0.0;321.34;1.6;6.24;101.62;6.3;20/07/2025
Totana;Julio;25.89;33.08;19.52;57.63;83.97;34.12;0.0;310.62;1.61;6.21;92.0;6.16;21/07/2025
Totana;Julio;25.77;32.31;19.32;59.6;83.06;35.52;0.0;309.0;1.62;5.82;110.03;6.06;22/07/2025
Totana;Julio;25.72;32.24;19.57;59.52;80.73;35.93;0.0;308.17;1.63;6.09;121.83;6.06;23/07/2025
Totana;Julio;25.69;32.14;19.43;58.64;81.47;33.21;0.24;286.62;1.58;6.23;100.59;5.76;24/07/2025
Totana;Julio;25.86;31.72;19.57;56.28;84.2;33.28;0.0;311.66;1.6;6.29;129.62;6.02;25/07/2025
Totana;Julio;26.38;32.8;20.0;55.14;80.32;32.76;0.0;313.77;1.64;6.14;121.72;6.23;26/07/2025
Totana;Julio;26.53;33.27;19.68;56.67;83.7;32.63;0.0;310.49;1.72;6.68;111.27;6.24;27/07/2025
Totana;Julio;26.37;32.97;20.01;59.26;82.89;37.0;0.0;305.64;1.49;6.12;95.94;5.93;28/07/2025
Totana;Julio;26.33;32.37;19.74;57.56;80.72;37.21;0.0;307.9;1.62;6.07;98.23;5.96;29/07/2025
Totana;Julio;26.23;32.47;20.46;59.74;82.99;36.44;0.0;307.21;1.58;6.02;96.09;5.99;30/07/2025
Totana;Julio;26.12;32.87;19.56;61.24;86.39;35.79;0.0;300.32;1.44;5.81;136.3;5.8;31/07/2025
Totana;Agosto;26.47;33.33;20.37;58.27;85.96;31.8;0.0;288.16;1.71;6.59;96.1;5.99;01/08/2025
Totana;Agosto;26.79;32.43;21.32;58.39;80.69;34.89;0.0;278.51;1.61;6.07;93.83;5.71;02/08/2025
Totana;Agosto;26.82;33.39;20.5;57.5;82.78;32.64;0.0;295.36;1.57;6.02;94.29;5.94;03/08/2025
Totana;Agosto;26.4;33.1;19.4;59.1;83.5;36.13;0.0;305.29;1.48;5.74;101.0;5.9;04/08/2025
Totana;Agosto;26.8;33.43;19.99;59.37;82.8;36.51;0.0;293.41;1.44;6.01;109.67;5.78;05/08/2025
Totana;Agosto;26.87;33.38;20.37;59.66;85.21;36.93;0.0;289.82;1.57;6.27;95.72;5.8;06/08/2025
Totana;Agosto;27.21;33.83;21.08;55.68;86.23;32.38;0.04;288.78;1.56;6.44;95.5;5.91;07/08/2025
Totana;Agosto;26.54;33.24;20.34;56.9;83.8;27.28;0.0;281.77;1.73;6.48;91.76;5.98;08/08/2025
Totana;Agosto;26.08;32.1;20.36;58.93;81.6;34.97;0.0;284.82;1.57;5.96;92.83;5.61;09/08/2025
Totana;Agosto;25.98;32.62;20.58;58.43;82.32;33.96;0.33;267.49;1.58;5.98;111.37;5.47;10/08/2025
Totana;Agosto;26.4;33.47;20.19;58.07;82.09;32.49;0.02;271.62;1.56;5.77;128.13;5.69;11/08/2025
Totana;Agosto;26.73;33.5;20.64;58.48;82.51;32.29;0.0;282.94;1.52;6.24;98.62;5.71;12/08/2025
Totana;Agosto;26.34;33.36;19.49;55.43;85.86;26.39;0.38;278.19;1.92;7.0;128.36;6.11;13/08/2025
Totana;Agosto;25.44;31.06;19.99;58.62;79.47;38.42;0.09;275.41;1.73;6.42;112.88;5.41;14/08/2025
Totana;Agosto;25.21;31.78;19.74;59.17;86.5;32.7;0.07;288.22;1.58;6.03;93.04;5.61;15/08/2025
Totana;Agosto;25.03;30.91;19.18;64.0;86.8;39.82;0.11;251.1;1.49;6.3;102.7;4.92;16/08/2025
Totana;Agosto;25.48;31.38;19.88;63.53;88.49;39.3;7.83;260.14;1.5;5.67;110.46;5.1;17/08/2025
Totana;Agosto;25.72;32.78;19.41;65.11;88.31;37.68;0.0;275.84;1.47;6.09;113.31;5.41;18/08/2025
Totana;Agosto;25.77;31.99;19.74;64.24;88.53;39.04;1.76;253.93;1.58;6.01;101.14;5.08;19/08/2025
Totana;Agosto;26.08;32.77;19.46;63.0;87.16;37.56;0.0;279.02;1.48;6.09;99.34;5.39;20/08/2025
Totana;Agosto;25.97;32.51;19.59;60.7;84.63;36.27;0.0;283.71;1.44;5.83;97.64;5.49;21/08/2025
Totana;Agosto;25.62;31.77;19.97;66.11;86.84;40.59;0.07;259.13;1.44;5.56;111.51;4.97;22/08/2025
Totana;Agosto;26.09;32.4;20.03;62.57;88.08;37.33;0.0;270.52;1.53;5.71;113.38;5.29;23/08/2025
Totana;Agosto;25.77;32.08;19.71;61.13;84.82;38.11;0.0;284.11;1.49;5.79;111.8;5.39;24/08/2025
Totana;Agosto;25.69;32.53;18.92;59.72;86.43;32.86;0.0;281.67;1.44;5.51;102.04;5.41;25/08/2025
Totana;Agosto;26.48;33.46;19.46;53.48;77.73;31.36;0.02;268.51;1.66;5.98;146.51;5.54;26/08/2025
Totana;Agosto;26.0;32.08;19.97;59.46;82.82;38.04;0.02;250.77;1.67;5.78;116.53;5.13;27/08/2025
Totana;Agosto;24.97;30.59;19.9;67.9;87.73;43.61;0.72;239.08;1.54;6.13;99.89;4.64;28/08/2025
Totana;Agosto;24.4;30.37;19.19;71.5;90.22;45.87;2.94;218.76;1.36;5.22;97.44;4.22;29/08/2025
Totana;Agosto;24.08;30.06;18.96;73.02;90.3;48.24;4.14;233.27;1.36;5.83;139.94;4.3;30/08/2025
Totana;Agosto;24.6;30.84;19.51;68.98;91.18;40.14;0.27;247.3;1.46;5.87;120.41;4.66;31/08/2025
Totana;Septiembre;24.46;29.89;19.5;67.79;89.51;41.41;0.03;253.63;1.44;5.56;101.5;4.6;01/09/2025
Totana;Septiembre;23.61;29.13;18.52;71.32;92.19;44.52;1.19;216.8;1.26;5.59;114.91;3.99;02/09/2025
Totana;Septiembre;23.61;30.18;17.96;66.89;88.93;37.27;0.04;246.41;1.36;5.59;146.74;4.51;03/09/2025
Totana;Septiembre;24.09;30.78;17.8;60.92;85.91;33.26;0.29;254.37;1.44;6.13;134.19;4.76;04/09/2025
Totana;Septiembre;24.22;31.01;18.29;58.33;81.98;33.99;1.76;249.39;1.41;5.83;130.32;4.72;05/09/2025
Totana;Septiembre;24.11;30.47;18.21;61.99;80.82;39.53;3.59;233.16;1.39;5.51;144.41;4.5;06/09/2025
Totana;Septiembre;23.79;29.47;18.49;66.1;86.98;44.27;1.52;215.98;1.5;5.59;130.89;4.22;07/09/2025
Totana;Septiembre;23.7;29.57;18.42;65.74;87.7;41.88;0.13;230.32;1.57;6.16;134.2;4.36;08/09/2025
Totana;Septiembre;23.69;30.18;18.08;63.52;86.36;36.37;0.66;230.52;1.61;5.98;158.98;4.54;09/09/2025
Totana;Septiembre;23.42;29.6;18.22;64.09;88.93;37.9;0.04;244.98;1.57;5.82;188.11;4.53;10/09/2025
Totana;Septiembre;23.7;30.43;17.32;59.86;84.79;35.38;0.0;243.89;1.5;5.31;142.54;4.59;11/09/2025
Totana;Septiembre;23.62;29.43;18.52;61.76;84.11;39.79;0.02;223.23;1.48;5.87;132.32;4.27;12/09/2025
Totana;Septiembre;23.23;30.04;17.23;64.02;88.54;36.44;0.0;242.21;1.4;5.49;131.56;4.37;13/09/2025
Totana;Septiembre;22.98;29.5;16.78;62.76;88.26;36.92;0.0;246.49;1.54;6.09;136.6;4.48;14/09/2025
Totana;Septiembre;22.83;29.11;17.4;59.32;83.12;33.97;0.0;235.26;1.72;5.82;161.43;4.47;15/09/2025
Totana;Septiembre;22.17;28.33;16.4;61.39;79.93;39.7;0.07;192.94;1.51;5.09;153.77;3.89;16/09/2025
Totana;Septiembre;22.64;29.01;16.96;59.91;82.27;36.09;0.44;223.18;1.56;5.78;183.52;4.22;17/09/2025
Totana;Septiembre;22.67;29.3;16.77;57.48;84.08;32.09;0.0;223.3;1.5;5.69;127.14;4.23;18/09/2025
Totana;Septiembre;22.58;28.82;16.67;61.26;84.88;34.7;0.0;207.16;1.33;5.52;120.91;3.82;19/09/2025
Totana;Septiembre;21.99;27.87;17.09;70.82;89.63;45.49;0.49;195.8;1.36;5.58;135.19;3.49;20/09/2025
Totana;Septiembre;22.16;28.39;17.13;69.0;87.36;43.81;0.2;199.41;1.36;5.27;136.44;3.58;21/09/2025
Totana;Septiembre;22.6;28.48;17.66;67.83;88.72;44.06;0.18;209.14;1.41;5.73;134.68;3.78;22/09/2025
Totana;Septiembre;21.7;27.12;17.12;68.76;91.32;44.42;0.53;189.68;1.27;4.89;143.91;3.33;23/09/2025
Totana;Septiembre;21.79;28.29;16.26;67.69;91.59;38.3;1.86;214.04;1.43;5.79;163.77;3.83;24/09/2025
Totana;Septiembre;21.34;26.94;16.3;66.87;85.32;43.62;1.13;184.58;1.44;5.4;140.54;3.48;25/09/2025
Totana;Septiembre;20.67;26.46;15.01;70.12;88.11;47.21;1.42;206.53;1.52;5.73;98.02;3.43;26/09/2025
Totana;Septiembre;20.64;25.2;16.7;74.79;90.2;54.02;1.57;153.79;1.33;5.56;106.18;2.82;27/09/2025
Totana;Septiembre;20.49;25.03;16.41;72.96;93.83;50.6;0.49;158.73;1.26;5.39;96.41;2.74;28/09/2025
Totana;Septiembre;19.98;24.47;15.93;74.08;90.23;51.22;10.97;139.07;1.5;6.42;104.98;2.68;29/09/2025
Totana;Septiembre;20.26;26.02;15.11;71.83;88.88;47.01;0.16;190.46;1.53;5.64;165.94;3.21;30/09/2025
Totana;Octubre;21.04;26.84;16.51;71.07;88.0;46.09;0.11;186.76;1.43;5.46;158.86;3.24;01/10/2025
Totana;Octubre;20.91;27.01;15.99;72.21;92.27;43.4;0.09;198.84;1.38;5.42;143.36;3.3;02/10/2025
Totana;Octubre;21.13;27.41;16.16;69.42;91.48;41.99;0.0;199.91;1.44;5.26;147.77;3.44;03/10/2025
Totana;Octubre;20.46;26.44;15.09;70.04;89.87;42.79;0.02;185.36;1.34;5.4;177.74;3.14;04/10/2025
Totana;Octubre;20.39;27.32;15.13;68.19;90.07;38.66;0.0;195.92;1.34;5.33;156.91;3.28;05/10/2025
Totana;Octubre;20.87;27.22;15.66;67.8;87.98;42.0;0.0;200.46;1.5;5.24;152.86;3.42;06/10/2025
Totana;Octubre;20.54;26.54;15.03;70.6;89.96;43.49;0.0;185.28;1.29;5.09;164.61;3.06;07/10/2025
Totana;Octubre;20.13;25.9;15.06;71.06;92.54;45.42;0.4;187.96;1.27;5.01;154.72;2.96;08/10/2025
Totana;Octubre;19.37;25.17;14.54;72.64;91.57;47.38;2.33;169.79;1.37;5.17;124.59;2.8;09/10/2025
Totana;Octubre;20.18;26.27;15.47;71.38;90.06;44.81;0.31;175.86;1.69;5.48;197.63;3.01;10/10/2025
Totana;Octubre;19.77;25.87;14.96;72.36;91.11;48.31;0.42;152.36;1.61;5.24;200.5;2.73;11/10/2025
Totana;Octubre;20.37;26.81;14.99;66.68;87.07;38.81;0.22;174.36;1.44;5.84;206.64;3.12;12/10/2025
Totana;Octubre;19.41;26.3;14.34;66.4;87.77;39.24;0.61;160.78;1.41;5.57;207.96;2.92;13/10/2025
Totana;Octubre;18.29;23.9;13.52;73.11;91.74;48.11;1.1;156.7;1.28;5.11;179.8;2.46;14/10/2025
Totana;Octubre;18.73;25.03;13.8;68.8;90.06;39.3;0.24;176.79;1.41;5.3;189.68;2.87;15/10/2025
Totana;Octubre;18.5;25.0;13.36;70.11;89.67;42.03;0.96;181.67;1.33;4.86;179.79;2.77;16/10/2025
Totana;Octubre;18.39;24.67;13.58;71.89;94.41;45.37;0.0;173.94;1.3;4.89;165.01;2.6;17/10/2025
Totana;Octubre;17.92;24.16;13.2;74.03;90.87;45.24;0.42;163.96;1.3;4.92;206.9;2.48;18/10/2025
Totana;Octubre;18.18;24.48;12.71;74.16;92.61;46.84;1.23;167.71;1.44;4.99;150.07;2.58;19/10/2025
Totana;Octubre;18.49;24.01;13.68;75.62;93.89;50.87;1.59;132.67;1.2;4.83;155.37;2.17;20/10/2025
Totana;Octubre;18.17;23.99;13.42;76.02;93.33;51.46;2.44;149.21;1.29;4.92;174.11;2.4;21/10/2025
Totana;Octubre;17.67;23.24;12.86;75.06;93.19;49.2;1.18;145.32;1.29;4.89;152.69;2.23;22/10/2025
Totana;Octubre;17.63;22.82;13.48;77.16;92.71;52.61;0.36;131.08;1.22;4.06;192.08;2.02;23/10/2025
Totana;Octubre;17.36;22.97;13.17;76.89;93.36;51.69;0.38;135.74;1.36;4.81;197.8;2.16;24/10/2025
Totana;Octubre;17.67;23.87;12.86;69.57;88.31;42.32;0.44;142.34;1.32;4.64;207.84;2.4;25/10/2025
Totana;Octubre;17.2;22.66;12.63;71.53;89.2;50.7;0.29;122.09;1.29;4.13;211.33;2.04;26/10/2025
Totana;Octubre;17.61;24.12;12.91;70.88;91.26;44.9;0.24;144.04;1.37;4.51;232.31;2.29;27/10/2025
Totana;Octubre;17.18;23.08;12.02;72.82;91.61;46.01;0.11;135.92;1.28;4.64;219.26;2.11;28/10/2025
Totana;Octubre;16.04;21.31;11.41;65.87;87.5;43.63;0.07;137.9;1.5;5.17;147.47;2.13;29/10/2025
Totana;Octubre;15.31;21.19;10.32;68.77;89.51;41.49;0.0;145.36;1.42;4.91;201.31;2.12;30/10/2025
Totana;Octubre;15.07;20.74;10.21;73.38;91.99;46.74;0.77;138.37;1.49;5.07;208.08;2.01;31/10/2025
Totana;Noviembre;16.0;21.46;11.6;72.01;88.67;50.16;2.54;129.3;1.73;5.33;209.67;2.16;01/11/2025
Totana;Noviembre;15.39;21.1;10.93;72.51;90.04;47.93;1.84;135.44;1.41;5.04;240.53;1.98;02/11/2025
Totana;Noviembre;15.47;21.83;10.58;73.11;88.88;48.69;0.27;139.04;1.38;4.6;242.51;1.98;03/11/2025
Totana;Noviembre;15.52;20.57;11.18;71.76;89.41;49.08;2.82;100.56;1.61;6.09;248.92;1.93;04/11/2025
Totana;Noviembre;16.42;21.46;11.84;63.03;83.21;42.97;0.04;120.54;1.89;6.83;264.6;2.29;05/11/2025
Totana;Noviembre;16.21;22.13;11.7;58.9;79.62;36.4;0.11;144.8;1.91;6.22;230.49;2.48;06/11/2025
